indicator_id,indicator_name,country_code,country_name,year,value
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",CAF,Central African Republic,2016,15.03944
68606,Gender Inequality Index (GII),CAF,Central African Republic,2016,0.694
69206,Life expectancy at birth (years),CAF,Central African Republic,2016,51.593
69706,Expected years of schooling (years),CAF,Central African Republic,2016,7.33031
71406,Inequality-adjusted education index,CAF,Central African Republic,2016,0.226293585
71506,Inequality-adjusted life expectancy index,CAF,Central African Republic,2016,0.283170975
71606,Inequality-adjusted income index,CAF,Central African Republic,2016,0.168868818
73506,Overall loss in HDI due to inequality (%),CAF,Central African Republic,2016,42.14659686
89006,"Maternal mortality ratio (deaths per 100,000 live births)",CAF,Central African Republic,2016,890.0
101606,Inequality in education (%),CAF,Central African Republic,2016,34.5
101706,Inequality in income (%),CAF,Central African Republic,2016,49.2
101806,Inequality in life expectancy (%),CAF,Central African Republic,2016,41.7399
103006,Mean years of schooling (years),CAF,Central African Republic,2016,4.256
103206,Life expectancy index,CAF,Central African Republic,2016,0.486046154
103606,Income index,CAF,Central African Republic,2016,0.332418934
103706,Education index,CAF,Central African Republic,2016,0.345486389
120606,"Life expectancy at birth, female (years)",CAF,Central African Republic,2016,53.614
121106,"Life expectancy at birth, male (years)",CAF,Central African Republic,2016,49.594
123306,"Expected years of schooling, female (years)",CAF,Central African Republic,2016,6.1949
123406,"Expected years of schooling, male (years)",CAF,Central African Republic,2016,8.9418
123506,"Estimated gross national income per capita, female (2017 PPP $)",CAF,Central African Republic,2016,716.2743955
123606,"Estimated gross national income per capita, male (2017 PPP $)",CAF,Central African Republic,2016,1093.203247
132806,Population under age 5 (millions),CAF,Central African Republic,2016,0.728606
135006,Coefficient of human inequality,CAF,Central African Republic,2016,41.8133
136906,"Human Development Index (HDI), female",CAF,Central African Republic,2016,0.338101314
137006,"Human Development Index (HDI), male",CAF,Central African Republic,2016,0.426282898
137506,Human Development Index (HDI),CAF,Central African Republic,2016,0.382
138806,Inequality-adjusted HDI (IHDI),CAF,Central African Republic,2016,0.221
178306,Gross capital formation (% of GDP),CAF,Central African Republic,2016,22.463468
182106,"Malaria incidence (per 1,000 people at risk)",CAF,Central African Republic,2016,362.02088
194906,GDP per capita (2017 PPP $),CAF,Central African Republic,2016,884.4944169
195706,Gross national income (GNI) per capita (constant 2017 PPP$),CAF,Central African Republic,2016,903.0770369
23806,Population with at least some secondary education (% ages 25 and older),ECU,Ecuador,2016,51.86397
23906,"Population with at least some secondary education, female (% ages 25 and older)",ECU,Ecuador,2016,51.86498
24006,"Population with at least some secondary education, male (% ages 25 and older)",ECU,Ecuador,2016,51.86285
24106,"Mean years of schooling, female (years)",ECU,Ecuador,2016,8.9092
24206,"Mean years of schooling, male (years)",ECU,Ecuador,2016,9.0618
46006,Mobile phone subscriptions (per 100 people),ECU,Ecuador,2016,84.1804
46106,Primary school dropout rate (% of primary school cohort),ECU,Ecuador,2016,8.06537
57206,"Mortality rate, infant (per 1,000 live births)",ECU,Ecuador,2016,12.702514
57506,"Mortality rate, under-five (per 1,000 live births)",ECU,Ecuador,2016,14.759845
57806,"Mortality rate, female adult (per 1,000 people)",ECU,Ecuador,2016,84.789
57906,"Mortality rate, male adult (per 1,000 people)",ECU,Ecuador,2016,159.351
63206,"Gross enrolment ratio, primary (% of primary school-age population)",ECU,Ecuador,2016,104.93496
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",ECU,Ecuador,2016,103.75013
68606,Gender Inequality Index (GII),ECU,Ecuador,2016,0.383
69206,Life expectancy at birth (years),ECU,Ecuador,2016,76.365
69706,Expected years of schooling (years),ECU,Ecuador,2016,14.92304375
71406,Inequality-adjusted education index,ECU,Ecuador,2016,0.60410521
71506,Inequality-adjusted life expectancy index,ECU,Ecuador,2016,0.746367987
71606,Inequality-adjusted income index,ECU,Ecuador,2016,0.486717016
73506,Overall loss in HDI due to inequality (%),ECU,Ecuador,2016,20.44854881
89006,"Maternal mortality ratio (deaths per 100,000 live births)",ECU,Ecuador,2016,61.0
101406,"Literacy rate, adult (% ages 15 and older)",ECU,Ecuador,2016,94.35023
101606,Inequality in education (%),ECU,Ecuador,2016,14.2
101706,Inequality in income (%),ECU,Ecuador,2016,31.9
101806,Inequality in life expectancy (%),ECU,Ecuador,2016,13.929
103006,Mean years of schooling (years),ECU,Ecuador,2016,8.68669
103206,Life expectancy index,ECU,Ecuador,2016,0.867153846
103606,Income index,ECU,Ecuador,2016,0.714709275
103706,Education index,ECU,Ecuador,2016,0.704085326
120606,"Life expectancy at birth, female (years)",ECU,Ecuador,2016,79.233
121106,"Life expectancy at birth, male (years)",ECU,Ecuador,2016,73.606
123306,"Expected years of schooling, female (years)",ECU,Ecuador,2016,15.7041
123406,"Expected years of schooling, male (years)",ECU,Ecuador,2016,14.1419
123506,"Estimated gross national income per capita, female (2017 PPP $)",ECU,Ecuador,2016,8120.80323
123606,"Estimated gross national income per capita, male (2017 PPP $)",ECU,Ecuador,2016,14564.68448
132806,Population under age 5 (millions),ECU,Ecuador,2016,1.626357
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",ECU,Ecuador,2016,72.97834
135006,Coefficient of human inequality,ECU,Ecuador,2016,20.00966667
136906,"Human Development Index (HDI), female",ECU,Ecuador,2016,0.751876154
137006,"Human Development Index (HDI), male",ECU,Ecuador,2016,0.767056594
137506,Human Development Index (HDI),ECU,Ecuador,2016,0.758
138806,Inequality-adjusted HDI (IHDI),ECU,Ecuador,2016,0.603
164406,Adjusted net savings (% of GNI),ECU,Ecuador,2016,8.5656351
178306,Gross capital formation (% of GDP),ECU,Ecuador,2016,24.979035
182106,"Malaria incidence (per 1,000 people at risk)",ECU,Ecuador,2016,2.47823
182806,Population using safely managed drinking-water services (%),ECU,Ecuador,2016,75.0
194906,GDP per capita (2017 PPP $),ECU,Ecuador,2016,11551.61667
195206,Population using safely managed sanitation services (%),ECU,Ecuador,2016,42.0
195706,Gross national income (GNI) per capita (constant 2017 PPP$),ECU,Ecuador,2016,11345.74324
23806,Population with at least some secondary education (% ages 25 and older),EGY,Egypt,2016,70.36539273
23906,"Population with at least some secondary education, female (% ages 25 and older)",EGY,Egypt,2016,70.13764636
24006,"Population with at least some secondary education, male (% ages 25 and older)",EGY,Egypt,2016,70.68418455
24106,"Mean years of schooling, female (years)",EGY,Egypt,2016,6.5
24206,"Mean years of schooling, male (years)",EGY,Egypt,2016,7.934
46006,Mobile phone subscriptions (per 100 people),EGY,Egypt,2016,103.541
46106,Primary school dropout rate (% of primary school cohort),EGY,Egypt,2016,3.58149
57206,"Mortality rate, infant (per 1,000 live births)",EGY,Egypt,2016,19.360318
57506,"Mortality rate, under-five (per 1,000 live births)",EGY,Egypt,2016,22.768057
57806,"Mortality rate, female adult (per 1,000 people)",EGY,Egypt,2016,108.924
57906,"Mortality rate, male adult (per 1,000 people)",EGY,Egypt,2016,186.231
63206,"Gross enrolment ratio, primary (% of primary school-age population)",EGY,Egypt,2016,105.39358
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",EGY,Egypt,2016,85.14645
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",EGY,Egypt,2016,33.85891
68606,Gender Inequality Index (GII),EGY,Egypt,2016,0.452
69206,Life expectancy at birth (years),EGY,Egypt,2016,71.482
69706,Expected years of schooling (years),EGY,Egypt,2016,13.08981
71406,Inequality-adjusted education index,EGY,Egypt,2016,0.381253881
71506,Inequality-adjusted life expectancy index,EGY,Egypt,2016,0.700078373
71606,Inequality-adjusted income index,EGY,Egypt,2016,0.449140713
73506,Overall loss in HDI due to inequality (%),EGY,Egypt,2016,29.16666667
89006,"Maternal mortality ratio (deaths per 100,000 live births)",EGY,Egypt,2016,38.0
101606,Inequality in education (%),EGY,Egypt,2016,36.9
101706,Inequality in income (%),EGY,Egypt,2016,36.3
101806,Inequality in life expectancy (%),EGY,Egypt,2016,11.6097
103006,Mean years of schooling (years),EGY,Egypt,2016,7.218
103206,Life expectancy index,EGY,Egypt,2016,0.792030769
103606,Income index,EGY,Egypt,2016,0.705087462
103706,Education index,EGY,Egypt,2016,0.604205833
120606,"Life expectancy at birth, female (years)",EGY,Egypt,2016,73.766
121106,"Life expectancy at birth, male (years)",EGY,Egypt,2016,69.302
123306,"Expected years of schooling, female (years)",EGY,Egypt,2016,13.0571
123406,"Expected years of schooling, male (years)",EGY,Egypt,2016,13.1214
123506,"Estimated gross national income per capita, female (2017 PPP $)",EGY,Egypt,2016,4671.305313
123606,"Estimated gross national income per capita, male (2017 PPP $)",EGY,Egypt,2016,16493.14076
132806,Population under age 5 (millions),EGY,Egypt,2016,12.908464
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",EGY,Egypt,2016,29.90015
135006,Coefficient of human inequality,EGY,Egypt,2016,28.2699
136906,"Human Development Index (HDI), female",EGY,Egypt,2016,0.64258451
137006,"Human Development Index (HDI), male",EGY,Egypt,2016,0.72846569
137506,Human Development Index (HDI),EGY,Egypt,2016,0.696
138806,Inequality-adjusted HDI (IHDI),EGY,Egypt,2016,0.493
164406,Adjusted net savings (% of GNI),EGY,Egypt,2016,3.7985177
178306,Gross capital formation (% of GDP),EGY,Egypt,2016,15.04023
182106,"Malaria incidence (per 1,000 people at risk)",EGY,Egypt,2016,0.0
194906,GDP per capita (2017 PPP $),EGY,Egypt,2016,10795.80863
195206,Population using safely managed sanitation services (%),EGY,Egypt,2016,60.0
195706,Gross national income (GNI) per capita (constant 2017 PPP$),EGY,Egypt,2016,10645.58785
23806,Population with at least some secondary education (% ages 25 and older),IND,India,2016,39.03132206
23906,"Population with at least some secondary education, female (% ages 25 and older)",IND,India,2016,27.6706
24006,"Population with at least some secondary education, male (% ages 25 and older)",IND,India,2016,47.0304
24106,"Mean years of schooling, female (years)",IND,India,2016,4.752
24206,"Mean years of schooling, male (years)",IND,India,2016,8.17
38406,Multidimensional poverty index (MPI),IND,India,2016,0.1226525
38506,"Population in multidimensional poverty, intensity of deprivation (%)",IND,India,2016,43.9493
38606,"Population in multidimensional poverty, headcount (%)",IND,India,2016,27.90772
46006,Mobile phone subscriptions (per 100 people),IND,India,2016,85.1487
46106,Primary school dropout rate (% of primary school cohort),IND,India,2016,12.26263
57206,"Mortality rate, infant (per 1,000 live births)",IND,India,2016,33.196312
57506,"Mortality rate, under-five (per 1,000 live births)",IND,India,2016,41.072997
57806,"Mortality rate, female adult (per 1,000 people)",IND,India,2016,138.728
57906,"Mortality rate, male adult (per 1,000 people)",IND,India,2016,212.282
63206,"Gross enrolment ratio, primary (% of primary school-age population)",IND,India,2016,114.53832
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",IND,India,2016,75.0918
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",IND,India,2016,26.82922
68606,Gender Inequality Index (GII),IND,India,2016,0.541
69206,Life expectancy at birth (years),IND,India,2016,68.897
69706,Expected years of schooling (years),IND,India,2016,11.94596
71406,Inequality-adjusted education index,IND,India,2016,0.329373311
71506,Inequality-adjusted life expectancy index,IND,India,2016,0.591622857
71606,Inequality-adjusted income index,IND,India,2016,0.482938826
73506,Overall loss in HDI due to inequality (%),IND,India,2016,27.77777778
89006,"Maternal mortality ratio (deaths per 100,000 live births)",IND,India,2016,150.0
101006,Population in severe multidimensional poverty (%),IND,India,2016,8.77306
101606,Inequality in education (%),IND,India,2016,39.4
101706,Inequality in income (%),IND,India,2016,21.0
101806,Inequality in life expectancy (%),IND,India,2016,21.3541
102006,"Population in multidimensional poverty, headcount (thousands) (for the year of the survey)",IND,India,2016,369643.0
103006,Mean years of schooling (years),IND,India,2016,6.350642787
103206,Life expectancy index,IND,India,2016,0.752261538
103606,Income index,IND,India,2016,0.61131497
103706,Education index,IND,India,2016,0.543520315
117806,Contribution of deprivation in education to the Multidimensional Poverty Index,IND,India,2016,23.38273
117906,Contribution of deprivation in health to the Multidimensional Poverty Index,IND,India,2016,31.85434
118006,Contribution of deprivation in standard of living to the Multidimensional Poverty Index,IND,India,2016,44.76294
120606,"Life expectancy at birth, female (years)",IND,India,2016,70.142
121106,"Life expectancy at birth, male (years)",IND,India,2016,67.745
123306,"Expected years of schooling, female (years)",IND,India,2016,12.8747
123406,"Expected years of schooling, male (years)",IND,India,2016,11.8797
123506,"Estimated gross national income per capita, female (2017 PPP $)",IND,India,2016,2035.506636
123606,"Estimated gross national income per capita, male (2017 PPP $)",IND,India,2016,9126.912686
132806,Population under age 5 (millions),IND,India,2016,116.900006
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",IND,India,2016,13.02524
135006,Coefficient of human inequality,IND,India,2016,27.25136667
136906,"Human Development Index (HDI), female",IND,India,2016,0.556303735
137006,"Human Development Index (HDI), male",IND,India,2016,0.682176945
137506,Human Development Index (HDI),IND,India,2016,0.63
138806,Inequality-adjusted HDI (IHDI),IND,India,2016,0.455
142506,Population vulnerable to multidimensional poverty (%),IND,India,2016,19.26568
164406,Adjusted net savings (% of GNI),IND,India,2016,18.946561
178306,Gross capital formation (% of GDP),IND,India,2016,30.172692
182106,"Malaria incidence (per 1,000 people at risk)",IND,India,2016,9.99097
183406,"Population in multidimensional poverty, headcount (thousands) (projection for 2018)",IND,India,2016,377492.0
194906,GDP per capita (2017 PPP $),IND,India,2016,5840.670229
195706,Gross national income (GNI) per capita (constant 2017 PPP$),IND,India,2016,5722.265297
23806,Population with at least some secondary education (% ages 25 and older),MDA,Moldova (Republic of),2016,96.3762
23906,"Population with at least some secondary education, female (% ages 25 and older)",MDA,Moldova (Republic of),2016,95.86849
24006,"Population with at least some secondary education, male (% ages 25 and older)",MDA,Moldova (Republic of),2016,97.62202333
24106,"Mean years of schooling, female (years)",MDA,Moldova (Republic of),2016,11.6124
24206,"Mean years of schooling, male (years)",MDA,Moldova (Republic of),2016,11.5368
46006,Mobile phone subscriptions (per 100 people),MDA,Moldova (Republic of),2016,93.1747
46106,Primary school dropout rate (% of primary school cohort),MDA,Moldova (Republic of),2016,5.00557
57206,"Mortality rate, infant (per 1,000 live births)",MDA,Moldova (Republic of),2016,13.907687
57506,"Mortality rate, under-five (per 1,000 live births)",MDA,Moldova (Republic of),2016,16.172532
57806,"Mortality rate, female adult (per 1,000 people)",MDA,Moldova (Republic of),2016,97.662
57906,"Mortality rate, male adult (per 1,000 people)",MDA,Moldova (Republic of),2016,241.492
63206,"Gross enrolment ratio, primary (% of primary school-age population)",MDA,Moldova (Republic of),2016,91.75292
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",MDA,Moldova (Republic of),2016,85.60781
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",MDA,Moldova (Republic of),2016,41.12171
68606,Gender Inequality Index (GII),MDA,Moldova (Republic of),2016,0.227
69206,Life expectancy at birth (years),MDA,Moldova (Republic of),2016,71.617
69706,Expected years of schooling (years),MDA,Moldova (Republic of),2016,11.56715
71406,Inequality-adjusted education index,MDA,Moldova (Republic of),2016,0.655143234
71506,Inequality-adjusted life expectancy index,MDA,Moldova (Republic of),2016,0.718047263
71606,Inequality-adjusted income index,MDA,Moldova (Republic of),2016,0.616862041
73506,Overall loss in HDI due to inequality (%),MDA,Moldova (Republic of),2016,10.29810298
89006,"Maternal mortality ratio (deaths per 100,000 live births)",MDA,Moldova (Republic of),2016,20.0
101606,Inequality in education (%),MDA,Moldova (Republic of),2016,7.3
101706,Inequality in income (%),MDA,Moldova (Republic of),2016,14.0
101806,Inequality in life expectancy (%),MDA,Moldova (Republic of),2016,9.5781
103006,Mean years of schooling (years),MDA,Moldova (Republic of),2016,11.56275474
103206,Life expectancy index,MDA,Moldova (Republic of),2016,0.794107692
103606,Income index,MDA,Moldova (Republic of),2016,0.717281443
103706,Education index,MDA,Moldova (Republic of),2016,0.70673488
120606,"Life expectancy at birth, female (years)",MDA,Moldova (Republic of),2016,75.9
121106,"Life expectancy at birth, male (years)",MDA,Moldova (Republic of),2016,67.34
123306,"Expected years of schooling, female (years)",MDA,Moldova (Republic of),2016,11.9231
123406,"Expected years of schooling, male (years)",MDA,Moldova (Republic of),2016,11.3553
123506,"Estimated gross national income per capita, female (2017 PPP $)",MDA,Moldova (Republic of),2016,10057.24682
123606,"Estimated gross national income per capita, male (2017 PPP $)",MDA,Moldova (Republic of),2016,13145.51821
132806,Population under age 5 (millions),MDA,Moldova (Republic of),2016,0.218014
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",MDA,Moldova (Republic of),2016,85.05134
135006,Coefficient of human inequality,MDA,Moldova (Republic of),2016,10.2927
136906,"Human Development Index (HDI), female",MDA,Moldova (Republic of),2016,0.74349884
137006,"Human Development Index (HDI), male",MDA,Moldova (Republic of),2016,0.734058324
137506,Human Development Index (HDI),MDA,Moldova (Republic of),2016,0.738
138806,Inequality-adjusted HDI (IHDI),MDA,Moldova (Republic of),2016,0.662
149206,Government expenditure on education (% of GDP),MDA,Moldova (Republic of),2016,5.60845
164406,Adjusted net savings (% of GNI),MDA,Moldova (Republic of),2016,8.4812896
178306,Gross capital formation (% of GDP),MDA,Moldova (Republic of),2016,21.982104
182806,Population using safely managed drinking-water services (%),MDA,Moldova (Republic of),2016,73.0
194906,GDP per capita (2017 PPP $),MDA,Moldova (Republic of),2016,10942.55087
195706,Gross national income (GNI) per capita (constant 2017 PPP$),MDA,Moldova (Republic of),2016,11540.59215
23806,Population with at least some secondary education (% ages 25 and older),CAF,Central African Republic,2015,20.892
23906,"Population with at least some secondary education, female (% ages 25 and older)",CAF,Central African Republic,2015,12.342
24006,"Population with at least some secondary education, male (% ages 25 and older)",CAF,Central African Republic,2015,29.824
24106,"Mean years of schooling, female (years)",CAF,Central African Republic,2015,2.94
24206,"Mean years of schooling, male (years)",CAF,Central African Republic,2015,5.7349
46006,Mobile phone subscriptions (per 100 people),CAF,Central African Republic,2015,27.6529
47906,Median age (years),CAF,Central African Republic,2015,17.057
57206,"Mortality rate, infant (per 1,000 live births)",CAF,Central African Republic,2015,90.740647
57506,"Mortality rate, under-five (per 1,000 live births)",CAF,Central African Republic,2015,129.064085
57806,"Mortality rate, female adult (per 1,000 people)",CAF,Central African Republic,2015,395.429
57906,"Mortality rate, male adult (per 1,000 people)",CAF,Central African Republic,2015,426.72
69206,Life expectancy at birth (years),CAF,Central African Republic,2015,50.881
69706,Expected years of schooling (years),CAF,Central African Republic,2015,7.140530751
71406,Inequality-adjusted education index,CAF,Central African Republic,2015,0.22227299
71506,Inequality-adjusted life expectancy index,CAF,Central African Republic,2015,0.258171811
71606,Inequality-adjusted income index,CAF,Central African Republic,2015,0.165990091
73506,Overall loss in HDI due to inequality (%),CAF,Central African Republic,2015,43.46666667
89006,"Maternal mortality ratio (deaths per 100,000 live births)",CAF,Central African Republic,2015,912.0
101606,Inequality in education (%),CAF,Central African Republic,2015,34.5
101706,Inequality in income (%),CAF,Central African Republic,2015,49.2
101806,Inequality in life expectancy (%),CAF,Central African Republic,2015,45.6586
103006,Mean years of schooling (years),CAF,Central African Republic,2015,4.23
103206,Life expectancy index,CAF,Central African Republic,2015,0.475092308
103606,Income index,CAF,Central African Republic,2015,0.326752147
103706,Education index,CAF,Central African Republic,2015,0.339348076
120606,"Life expectancy at birth, female (years)",CAF,Central African Republic,2015,52.793
121106,"Life expectancy at birth, male (years)",CAF,Central African Republic,2015,48.985
123306,"Expected years of schooling, female (years)",CAF,Central African Republic,2015,5.8495
123406,"Expected years of schooling, male (years)",CAF,Central African Republic,2015,8.4316
123506,"Estimated gross national income per capita, female (2017 PPP $)",CAF,Central African Republic,2015,688.3026197
123606,"Estimated gross national income per capita, male (2017 PPP $)",CAF,Central African Republic,2015,1054.613997
132806,Population under age 5 (millions),CAF,Central African Republic,2015,0.730995
135006,Coefficient of human inequality,CAF,Central African Republic,2015,43.11953333
136906,"Human Development Index (HDI), female",CAF,Central African Republic,2015,0.32827063
137006,"Human Development Index (HDI), male",CAF,Central African Republic,2015,0.418546123
137506,Human Development Index (HDI),CAF,Central African Republic,2015,0.375
138806,Inequality-adjusted HDI (IHDI),CAF,Central African Republic,2015,0.212
178306,Gross capital formation (% of GDP),CAF,Central African Republic,2015,21.80538
182106,"Malaria incidence (per 1,000 people at risk)",CAF,Central African Republic,2015,379.91276
194906,GDP per capita (2017 PPP $),CAF,Central African Republic,2015,852.7494264
195706,Gross national income (GNI) per capita (constant 2017 PPP$),CAF,Central African Republic,2015,869.8261119
23806,Population with at least some secondary education (% ages 25 and older),ECU,Ecuador,2015,52.18168
23906,"Population with at least some secondary education, female (% ages 25 and older)",ECU,Ecuador,2015,52.12163
24006,"Population with at least some secondary education, male (% ages 25 and older)",ECU,Ecuador,2015,52.24691
24106,"Mean years of schooling, female (years)",ECU,Ecuador,2015,8.6135
24206,"Mean years of schooling, male (years)",ECU,Ecuador,2015,8.761
46006,Mobile phone subscriptions (per 100 people),ECU,Ecuador,2015,79.8407
46106,Primary school dropout rate (% of primary school cohort),ECU,Ecuador,2015,9.27147
47906,Median age (years),ECU,Ecuador,2015,26.496
57206,"Mortality rate, infant (per 1,000 live births)",ECU,Ecuador,2015,13.001413
57506,"Mortality rate, under-five (per 1,000 live births)",ECU,Ecuador,2015,15.10814
57806,"Mortality rate, female adult (per 1,000 people)",ECU,Ecuador,2015,86.029
57906,"Mortality rate, male adult (per 1,000 people)",ECU,Ecuador,2015,161.783
63206,"Gross enrolment ratio, primary (% of primary school-age population)",ECU,Ecuador,2015,107.68384
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",ECU,Ecuador,2015,104.03106
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",ECU,Ecuador,2015,44.89223
68606,Gender Inequality Index (GII),ECU,Ecuador,2015,0.391
69206,Life expectancy at birth (years),ECU,Ecuador,2015,76.143
69706,Expected years of schooling (years),ECU,Ecuador,2015,15.36689
71406,Inequality-adjusted education index,ECU,Ecuador,2015,0.605626757
71506,Inequality-adjusted life expectancy index,ECU,Ecuador,2015,0.733714728
71606,Inequality-adjusted income index,ECU,Ecuador,2015,0.502763988
73506,Overall loss in HDI due to inequality (%),ECU,Ecuador,2015,20.54973822
89006,"Maternal mortality ratio (deaths per 100,000 live births)",ECU,Ecuador,2015,63.0
101406,"Literacy rate, adult (% ages 15 and older)",ECU,Ecuador,2015,94.45566
101606,Inequality in education (%),ECU,Ecuador,2015,15.5
101706,Inequality in income (%),ECU,Ecuador,2015,30.1
101806,Inequality in life expectancy (%),ECU,Ecuador,2015,15.0536
103006,Mean years of schooling (years),ECU,Ecuador,2015,8.6958
103206,Life expectancy index,ECU,Ecuador,2015,0.863738462
103606,Income index,ECU,Ecuador,2015,0.719261785
103706,Education index,ECU,Ecuador,2015,0.716718056
120606,"Life expectancy at birth, female (years)",ECU,Ecuador,2015,79.021
121106,"Life expectancy at birth, male (years)",ECU,Ecuador,2015,73.378
123306,"Expected years of schooling, female (years)",ECU,Ecuador,2015,15.4869
123406,"Expected years of schooling, male (years)",ECU,Ecuador,2015,13.9405
123506,"Estimated gross national income per capita, female (2017 PPP $)",ECU,Ecuador,2015,8032.961633
123606,"Estimated gross national income per capita, male (2017 PPP $)",ECU,Ecuador,2015,15344.73802
132806,Population under age 5 (millions),ECU,Ecuador,2015,1.610011
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",ECU,Ecuador,2015,72.97555
135006,Coefficient of human inequality,ECU,Ecuador,2015,20.21786667
136906,"Human Development Index (HDI), female",ECU,Ecuador,2015,0.74485882
137006,"Human Development Index (HDI), male",ECU,Ecuador,2015,0.762877594
137506,Human Development Index (HDI),ECU,Ecuador,2015,0.764
138806,Inequality-adjusted HDI (IHDI),ECU,Ecuador,2015,0.607
149206,Government expenditure on education (% of GDP),ECU,Ecuador,2015,4.9987
164406,Adjusted net savings (% of GNI),ECU,Ecuador,2015,7.3179287
178306,Gross capital formation (% of GDP),ECU,Ecuador,2015,26.870098
182106,"Malaria incidence (per 1,000 people at risk)",ECU,Ecuador,2015,1.30807
182806,Population using safely managed drinking-water services (%),ECU,Ecuador,2015,74.0
194906,GDP per capita (2017 PPP $),ECU,Ecuador,2015,11896.37663
195206,Population using safely managed sanitation services (%),ECU,Ecuador,2015,42.0
195706,Gross national income (GNI) per capita (constant 2017 PPP$),ECU,Ecuador,2015,11692.88546
23806,Population with at least some secondary education (% ages 25 and older),EGY,Egypt,2015,67.77165545
23906,"Population with at least some secondary education, female (% ages 25 and older)",EGY,Egypt,2015,66.76833273
24006,"Population with at least some secondary education, male (% ages 25 and older)",EGY,Egypt,2015,68.83299909
24106,"Mean years of schooling, female (years)",EGY,Egypt,2015,6.36
24206,"Mean years of schooling, male (years)",EGY,Egypt,2015,7.86
46006,Mobile phone subscriptions (per 100 people),EGY,Egypt,2015,101.702
47906,Median age (years),EGY,Egypt,2015,24.279
57206,"Mortality rate, infant (per 1,000 live births)",EGY,Egypt,2015,20.044128
57506,"Mortality rate, under-five (per 1,000 live births)",EGY,Egypt,2015,23.631483
57806,"Mortality rate, female adult (per 1,000 people)",EGY,Egypt,2015,111.018
57906,"Mortality rate, male adult (per 1,000 people)",EGY,Egypt,2015,188.04
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",EGY,Egypt,2015,35.02813
69206,Life expectancy at birth (years),EGY,Egypt,2015,71.302
69706,Expected years of schooling (years),EGY,Egypt,2015,12.971225
71406,Inequality-adjusted education index,EGY,Egypt,2015,0.388252674
71506,Inequality-adjusted life expectancy index,EGY,Egypt,2015,0.683431037
71606,Inequality-adjusted income index,EGY,Egypt,2015,0.446735951
73506,Overall loss in HDI due to inequality (%),EGY,Egypt,2015,28.94356006
89006,"Maternal mortality ratio (deaths per 100,000 live births)",EGY,Egypt,2015,39.0
101606,Inequality in education (%),EGY,Egypt,2015,35.0
101706,Inequality in income (%),EGY,Egypt,2015,36.3
101806,Inequality in life expectancy (%),EGY,Egypt,2015,13.4088
103006,Mean years of schooling (years),EGY,Egypt,2015,7.11
103206,Life expectancy index,EGY,Egypt,2015,0.789261538
103606,Income index,EGY,Egypt,2015,0.701312325
103706,Education index,EGY,Egypt,2015,0.597311806
120606,"Life expectancy at birth, female (years)",EGY,Egypt,2015,73.563
121106,"Life expectancy at birth, male (years)",EGY,Egypt,2015,69.144
123306,"Expected years of schooling, female (years)",EGY,Egypt,2015,12.8172
123406,"Expected years of schooling, male (years)",EGY,Egypt,2015,12.976
123506,"Estimated gross national income per capita, female (2017 PPP $)",EGY,Egypt,2015,4543.586258
123606,"Estimated gross national income per capita, male (2017 PPP $)",EGY,Egypt,2015,16097.99021
132806,Population under age 5 (millions),EGY,Egypt,2015,12.375135
135006,Coefficient of human inequality,EGY,Egypt,2015,28.23626667
136906,"Human Development Index (HDI), female",EGY,Egypt,2015,0.63598797
137006,"Human Development Index (HDI), male",EGY,Egypt,2015,0.72405652
137506,Human Development Index (HDI),EGY,Egypt,2015,0.691
138806,Inequality-adjusted HDI (IHDI),EGY,Egypt,2015,0.491
164406,Adjusted net savings (% of GNI),EGY,Egypt,2015,3.2385626
178306,Gross capital formation (% of GDP),EGY,Egypt,2015,14.288637
182106,"Malaria incidence (per 1,000 people at risk)",EGY,Egypt,2015,0.0
194906,GDP per capita (2017 PPP $),EGY,Egypt,2015,10570.44546
195206,Population using safely managed sanitation services (%),EGY,Egypt,2015,60.0
195706,Gross national income (GNI) per capita (constant 2017 PPP$),EGY,Egypt,2015,10382.83376
23806,Population with at least some secondary education (% ages 25 and older),IND,India,2015,38.82116239
23906,"Population with at least some secondary education, female (% ages 25 and older)",IND,India,2015,27.6706
24006,"Population with at least some secondary education, male (% ages 25 and older)",IND,India,2015,47.0304
24106,"Mean years of schooling, female (years)",IND,India,2015,4.752
24206,"Mean years of schooling, male (years)",IND,India,2015,8.17
46006,Mobile phone subscriptions (per 100 people),IND,India,2015,76.4076
